path,target_path,bytes,sha256,working_sha256,classification,disposition,notes
docs/architecture/ADR-0001-engine-and-rendering.md,docs/architecture/ADR-0001-engine-and-rendering.md,1503,de0dc4fc998afac57c81b892fbb8aed4d7ccd0a14d457aedc4e7c17fac64257a,de0dc4fc998afac57c81b892fbb8aed4d7ccd0a14d457aedc4e7c17fac64257a,reference,keep,project governance or historical documentation; target identifies retention
docs/architecture/ADR-0002-blender-asset-pipeline.md,docs/architecture/ADR-0002-blender-asset-pipeline.md,1389,bd9c369e24677e8532980d4e5fb0638724b60464813cc125a0722b3e4491dd2b,bd9c369e24677e8532980d4e5fb0638724b60464813cc125a0722b3e4491dd2b,reference,keep,project governance or historical documentation; target identifies retention
docs/codex/CODEX_WORKFLOW.md,docs/codex/CODEX_WORKFLOW.md,1562,06fcee333c8461f80ecc5eef18c6127523ab9624432322fe3c006a98393da94a,06fcee333c8461f80ecc5eef18c6127523ab9624432322fe3c006a98393da94a,reference,keep,project governance or historical documentation; target identifies retention
docs/codex/MCP_PLAN.md,docs/codex/MCP_PLAN.md,2054,1fc4be7e9cae7b35b477370f073225180615cc7b5074badf5bdbafffaa1efe22,1fc4be7e9cae7b35b477370f073225180615cc7b5074badf5bdbafffaa1efe22,reference,keep,project governance or historical documentation; target identifies retention
docs/codex/PROMPT_TEMPLATE.md,docs/codex/PROMPT_TEMPLATE.md,865,9a4cc094891e4a72e261d5f20cd757a4f900fc5217c6073c6968e8e248c91917,9a4cc094891e4a72e261d5f20cd757a4f900fc5217c6073c6968e8e248c91917,reference,keep,project governance or historical documentation; target identifies retention
docs/exec-plans/active/V1_15_FOUNDATION.md,docs/exec-plans/active/V1_15_FOUNDATION.md,3110,32056acbeb4e9c048f6030ef2def33bec1c5dc6dd211b3f0855f23ba4d756f8d,32056acbeb4e9c048f6030ef2def33bec1c5dc6dd211b3f0855f23ba4d756f8d,reference,keep,project governance or historical documentation; target identifies retention
docs/exec-plans/completed/.gitkeep,docs/exec-plans/completed/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reference,keep,project governance or historical documentation; target identifies retention
docs/index.md,docs/index.md,646,a9dcf89f5fed5b9d974c0c367a963031db75f6ee7642edf575a0e0401cc6d002,a9dcf89f5fed5b9d974c0c367a963031db75f6ee7642edf575a0e0401cc6d002,reference,keep,project governance or historical documentation; target identifies retention
docs/migration/LEGACY_INVENTORY.md,docs/migration/LEGACY_INVENTORY.md,1856,375d8975a86cb50ee42ed0332c4a8632cc2dd7d804b607e53ff45d3721af1e19,375d8975a86cb50ee42ed0332c4a8632cc2dd7d804b607e53ff45d3721af1e19,reference,keep,project governance or historical documentation; target identifies retention
docs/product-specs/CANONICAL_DATA.md,docs/product-specs/CANONICAL_DATA.md,1163,fb6a1dd2161ebba9c639b9049120f5842c184491f174fea2bce996e3c95f5202,fb6a1dd2161ebba9c639b9049120f5842c184491f174fea2bce996e3c95f5202,reference,keep,project governance or historical documentation; target identifies retention
docs/product-specs/GAME_PILLARS.md,docs/product-specs/GAME_PILLARS.md,1193,5fa9bcce41d81cbd4931953e5fd6c6db05e0a65519368ef9f78c28dc62145402,5fa9bcce41d81cbd4931953e5fd6c6db05e0a65519368ef9f78c28dc62145402,reference,keep,project governance or historical documentation; target identifies retention
docs/qa/QUALITY_GATES.md,docs/qa/QUALITY_GATES.md,1632,54801d26da2969356d4a9e91fd932e93b746d902ea133dd029d9161262588a9f,54801d26da2969356d4a9e91fd932e93b746d902ea133dd029d9161262588a9f,reference,keep,project governance or historical documentation; target identifies retention
docs/references/SOURCES.md,docs/references/SOURCES.md,2756,50d682bbaefb48ff2e4d6431cff4d6895d3186e33e501ad90b33385f727a696c,50d682bbaefb48ff2e4d6431cff4d6895d3186e33e501ad90b33385f727a696c,reference,keep,project governance or historical documentation; target identifies retention
docs/references/visual/README.md,docs/references/visual/README.md,2285,3b689b4ebea0a6286b4a9423be9fd43302062f0c94b60ff7723a82091a99d89b,3b689b4ebea0a6286b4a9423be9fd43302062f0c94b60ff7723a82091a99d89b,reference,keep,project governance or historical documentation; target identifies retention
docs/references/visual/reference_manifest.json,docs/references/visual/reference_manifest.json,650,42e7e79e2d81c41d952e208b9f950ec5f262fbbad7b6f112d0aea0b1defef052,42e7e79e2d81c41d952e208b9f950ec5f262fbbad7b6f112d0aea0b1defef052,reference,keep,foundation reference registry; example entry to replace with inventory
game/README.md,game/README.md,236,1eb8684db563bff7c7dadcd5234a87de92caf21c0a2e7837bbb6b0bc486e008f,1eb8684db563bff7c7dadcd5234a87de92caf21c0a2e7837bbb6b0bc486e008f,reference,keep,project governance or historical documentation; target identifies retention
index.html,legacy/web-prototype/index.html,763,3cbd702a9d2f4a41134d860e3a10ea767b53683d3e3fd5e63eb6c52c652b72ae,9303a3c172e58939a059ee7c8b3e5926f64e4f4427b9ad7906c4c132654aca8b,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
legacy/README.md,legacy/README.md,511,b85c6064a68c561c40a14c7c1b8e67d2d3868ad71a81a28488f84ad28f3e99eb,b85c6064a68c561c40a14c7c1b8e67d2d3868ad71a81a28488f84ad28f3e99eb,reference,keep,project governance or historical documentation; target identifies retention
manifest.webmanifest,legacy/web-prototype/manifest.webmanifest,240,093b7c9a723e649a6f934db4c5e2b8318d99f08e7a1c8c462643eea779973f82,82d8ac9e3705d6af35bb5bb7e79b5ecea381a0de81a5f86a37a557af34580307,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
previews/arena01_composite_static.png,legacy/web-prototype/previews/arena01_composite_static.png,1782589,656e85fc60a6dfa44393cd7b34cf05f97ec76e8b53ca8539f174e141a9171cad,656e85fc60a6dfa44393cd7b34cf05f97ec76e8b53ca8539f174e141a9171cad,reference,git-mv,production candidate only after rights and visual review
references/visual/arenas/.gitkeep,references/visual/arenas/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reference,keep,project governance or historical documentation; target identifies retention
references/visual/brand-ui/.gitkeep,references/visual/brand-ui/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reference,keep,project governance or historical documentation; target identifies retention
references/visual/cards/.gitkeep,references/visual/cards/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reference,keep,project governance or historical documentation; target identifies retention
references/visual/characters/.gitkeep,references/visual/characters/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reference,keep,project governance or historical documentation; target identifies retention
references/visual/expressions/.gitkeep,references/visual/expressions/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reference,keep,project governance or historical documentation; target identifies retention
references/visual/fx/.gitkeep,references/visual/fx/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reference,keep,project governance or historical documentation; target identifies retention
references/visual/ux/.gitkeep,references/visual/ux/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reference,keep,project governance or historical documentation; target identifies retention
src/arena/ArenaLoader.js,legacy/web-prototype/src/arena/ArenaLoader.js,749,dfb2862600986801b2d1ed91cf75e1deaabb4ef79a74f0b86140e6e0c00e3ad0,84f9d737fed002d66c9e6a44917523a3ff7ff3c326c5e9557fd89e1bbfa36c11,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/arena/ParallaxArena.js,legacy/web-prototype/src/arena/ParallaxArena.js,5723,7ab33d3d2655b10bd7c772298095ffdcb596bd976d1d8675806bf7ef1dfec427,b52b41226b21fb0e25aab33583a0a676b39b345e5b8f000a5c4d94560fcf644f,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/engine/AnimationSystem.js,legacy/web-prototype/src/engine/AnimationSystem.js,2275,a8e8576dd11ef3cd50c97b6ef2ae3c30e2f87e905f903c7834b9204af379643b,dfba5bc692176e07c1894892875227cc8999c722a8bb70914e5024c768d13a96,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/engine/AssetManager.js,legacy/web-prototype/src/engine/AssetManager.js,4104,2775e274cd83f30d596bebe87d7478abae010f2b0c1ad1c0c4c10c7dbc6f2f39,b08b742fd8e9c12f5ea712506b44d8ef313548d7d1ebc264e779d6dc0054ad71,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/engine/Audio.js,legacy/web-prototype/src/engine/Audio.js,396,e68745a178dedefd7e94d744d0103117d0a094c144a73fb8d1e4932956673eb7,1c9b4e5ee4ce7fc0a337d3c71fc9820e8197dd429500825f3843a5b963ced672,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/engine/CinematicSystem.js,legacy/web-prototype/src/engine/CinematicSystem.js,3379,d34d5861fda674de6644359c26cd8287b09a2b022c8d793d0cb21d802b7f150d,55bd6b2e6eaf71d53407f376a35088b5874ae9af1326de5ee01342e1d0f4283f,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/engine/Input.js,legacy/web-prototype/src/engine/Input.js,950,211085ae49bc30504e7f685b9bb972dc35eb51bc8e5eea6ce1f92fd7a7c4bded,ae8c1152954e8c49e8c0516032eb6625c1732b59aacf17354622f26c8e298afc,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/engine/Particles.js,legacy/web-prototype/src/engine/Particles.js,492,e9942aec3b16de13cf6e6baaf2e656026c11d9f4baf29a2576354e4b2d0635a9,7c7be01c1ad401b22f019f1e997ec4de3703c795082c98d86b6a39280da2d1fa,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/engine/Renderer.js,legacy/web-prototype/src/engine/Renderer.js,7644,f0a9012ddb15ad970295a48057837defc795ec378e2d8c37d66806f44911bb0b,1cbd13eff45d48f409d200aae29e6f6ef46b6fb87fda1964e00af2564f475dc6,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/engine/SaveSystem.js,legacy/web-prototype/src/engine/SaveSystem.js,538,bde10775e35ca533b4346128f363c22eef070907433ae1df6c0947d9cbed3529,7fc0d0a22e7ea9e27624ecef59025673d93ab1d11143004da180977a68541324,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/engine/SceneManager.js,legacy/web-prototype/src/engine/SceneManager.js,267,7b309e98ef909258d87cb934d2fbdaa6f969c8bea7cfe11bf0175ea5c42759ae,1c812337ebc6519fb2f33d7cbdf9df7b8c4e005fabdec5155d41fb511578a65c,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/game/BotSystem.js,legacy/web-prototype/src/game/BotSystem.js,3333,3cc69d573b5c96c034acb15fd128a4e62b6c65ee6179b43d5f4f8ba05c4c1d19,9b2bdbee9e791669ac52bb0ed9c570189d28ca0d507db88536677f34265e63f5,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/game/BranchSystem.js,legacy/web-prototype/src/game/BranchSystem.js,2840,fb82535b54ce4495226d2b8e9db76978db0bddba2229de0f90d5d55661a2caa6,50a92a59968edc85b4c70ffcfd9603206c685a5185e500a2d841cb12492221fd,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/game/CardSystem.js,legacy/web-prototype/src/game/CardSystem.js,5876,12ca0df530ff4f4f6e187ee668c75855481e37c216e52eab9c7a859984aebbd9,5ebac3d56593b47f2fb8e86883bb314692d1919267c72280597cb687a9ec3e77,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/game/CombatSystem.js,legacy/web-prototype/src/game/CombatSystem.js,20533,be054e693091ba31450654858e3e2f49272f2798a7d93fb7f8cd01906cbdfc61,6f6eb5fe22d8d75d6247af135e21e16d954e1dd118808a8974961104dceb1a63,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/game/EconomySystem.js,legacy/web-prototype/src/game/EconomySystem.js,1181,4068da98c63c2c35b25f718cbb89e9d5c7c1c9996b3874d222427491dc203e5f,7842aa8de943d05a979c49ff541713c7baf79544441c24c12b82bb94a90e575e,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/game/GameData.js,legacy/web-prototype/src/game/GameData.js,3505,7b887155475e2823018d087466664916ca26656bb6059b24e141325dd1e83974,4a6844fba584bca91437f2fed9ca2a20fcbc14ab4ae3b3de39521bf4a55ae4fb,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/game/GameState.js,legacy/web-prototype/src/game/GameState.js,3883,3f03783053c9fb74759f12de07a5481ec8d0c70cf85f83904f320acb00247712,f40f9682f8c0023dcd84deae7ca9961fffcafcdfb92aa05d2860eb3b92914ea0,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/game/LeagueSystem.js,legacy/web-prototype/src/game/LeagueSystem.js,7768,770f15bf2509c9dbefbba27d3b7bc66034f968a3f4a6f9636a77b3b9e5f39b1e,983cd91f6be33d674d0e2b943527da281be92620ffbd40cc57564a96e02ca4f5,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/game/RunSystem.js,legacy/web-prototype/src/game/RunSystem.js,287,4b304ac30004c60d63602127ba0018b1c7212160827119765a089e6171201867,94ac21d7882a4150486e13ca3960f5ba8a393724ffc3f3b224aac0748ac64a53,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/main.js,legacy/web-prototype/src/main.js,1266,8741d16c2d81c48938d1888026036febf6314b0967f04b67bc1de5ff87bad044,746483d8bbeb0f9652fb48066c090f8d9c3bbe1e09ff75a592cb29507e4141fd,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/scenes/BootScene.js,legacy/web-prototype/src/scenes/BootScene.js,3745,d4c528a9e4f6af88917c91fc409ccb2fb57695a076127baf1a918c91bebbdceb,6179f9dbaba6301f7b2d11109c4c976ef94483a0c384e1e37530d2de582efdde,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/scenes/BranchDraftScene.js,legacy/web-prototype/src/scenes/BranchDraftScene.js,2365,18b282ee68d6efb1b4c3b3313acf6dd92aac1a92d4962b531b5200462d255a26,2e11fb82a2698d80b21cdf9d294aa00a16b216bf5d5a95ecbdc8f4c0ae44377e,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/scenes/CombatScene.js,legacy/web-prototype/src/scenes/CombatScene.js,20888,2a1298c98bc818a8f5502f8ed49d49cd159252d97f0e842aadb8b103d9cdc40c,3a57ec3a41d4ed397ede931202e6ff776cf925fa8de09c895fcfa301a628cb0c,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/scenes/HeroSelectScene.js,legacy/web-prototype/src/scenes/HeroSelectScene.js,18486,dbc04740095a7a666851f3ae36f8de3711bcc2f9423e3e38920bd304cf89a0b5,756871234a6fae257558a2a23b91838d3e841d02d77a37a8e25b70c254ddda5f,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/scenes/HomeScene.js,legacy/web-prototype/src/scenes/HomeScene.js,14054,9589af5173637a8bdc3ee738780ae7ed9df197928906da418b72f6f6b0a1c1ed,06bb4afa3d532e9b68737ba3b67f6a1fee398524a738d3b67a4a24e647da5cd5,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/scenes/MarketScene.js,legacy/web-prototype/src/scenes/MarketScene.js,57274,fef29a23098a8b426ec29c40c2dfd60af8b53b0f852eb8d33dddd141c727c657,bcd0fa919023a9d30f8beb4700ec70f9c6a1bb20d60ececdc4cfaa8b9a8ca44e,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/scenes/StandingsScene.js,legacy/web-prototype/src/scenes/StandingsScene.js,2383,b95c12a03ea39478c1ab9ef003a1c577d8435401d910c0529720ad4f7e659d76,9fa6b457267116b1878cbbe579412a8bdc62e2767cc4a63cc7a4a7772dea0cd5,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/scenes/SummaryScene.js,legacy/web-prototype/src/scenes/SummaryScene.js,2544,a6abc37d60f41c915035fdd608b99f65c9b536339de05aa79972bb246f2b964f,b833d3576a0648e1522b1344948dc7bd00e462e6a96c46a0c9a7e14ac7a2487c,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/ArtScene.js,legacy/web-prototype/src/ui/ArtScene.js,1165,5c8041f5e77fb5fcfb5a95f9bb2d0962ed77022abdf80f7b5d1c4ce25c4ba175,22cd00666283995873422d116bc366892d746d3bd161890360944f9c0352577b,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/Button.js,legacy/web-prototype/src/ui/Button.js,1322,dbd6de7710fed866d0ed8cb0af47ed8b70f322ed97ff939983b54841d3c98eba,e0b2a95def263c2dc85e21e30fde1daf3a2dc8c6a246aab2318d1d7be34c73f3,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/CardView.js,legacy/web-prototype/src/ui/CardView.js,1554,7d26447b04c54fb4aa685a8c1795fe6b9588a1b2c17dbd9a166f5729dc3e284d,ada395655b412a2762aa3b6873f30abb394d2dc9d10861cbf11a98514fd46d6e,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/HeroView.js,legacy/web-prototype/src/ui/HeroView.js,683,f14e8710d490970d6980a8473a2ff914b9012647ba1928a83b7bd601ff2e4b06,9c3d64bc5e220b6ce2190e16318d1459c4c51d5a47814f6fb22c66900eeb8002,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/ProgressBar.js,legacy/web-prototype/src/ui/ProgressBar.js,499,b7bd2b0dc7370388f2c6716ce833374aab0ea3e357bb8f5152d57058688abce5,f3c626273cfe4c6dbb26f360d8b3203da9976292a6bf945b6a043f4ed28b56ce,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/fighter/BranchProgressPanel.js,legacy/web-prototype/src/ui/fighter/BranchProgressPanel.js,977,120fb79f0da02a0e64c707935b836f4408e78b97de7f3569304f167cadd2b702,cf3076ef6f793715fc9b762b62d1a8e759ded04ee95571bf4c454aa9689f0c56,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/fighter/CombatBanner.js,legacy/web-prototype/src/ui/fighter/CombatBanner.js,911,4c3dc950f59e654c11d134af12c64b27dc081f2aa8e2336ae2e92962d1a3511f,1698eccf36aef6940e84c00719867602bf561d583ca405c38a440c664c78921f,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/fighter/EvolutionPanel.js,legacy/web-prototype/src/ui/fighter/EvolutionPanel.js,1105,5809dc16be74fd5f361f091d37790145cd0b826ea5cb482d06fbf12dfabef13a,b58b862b898b01626ac21405aa27dde221f3b0ef5a5251683bdc64375b3221e5,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/fighter/FighterButton.js,legacy/web-prototype/src/ui/fighter/FighterButton.js,1142,b4cd4df878cf701561128b3d881c66f5a369fa9bca4172472a005e521f680609,634e78c9458c2ccdd7d03672faad5736960db037a5f3a0f9166c59984c465d0f,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/fighter/FighterHealthBar.js,legacy/web-prototype/src/ui/fighter/FighterHealthBar.js,2177,71b6f78d6ebdc92a40d76aad87d3c37079689a1012656399acef86ce19b358fd,dc938e9ece66b0099b381a67a1bfc26161ae18dc6fa61370b2032dfd65749702,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/fighter/FighterTheme.js,legacy/web-prototype/src/ui/fighter/FighterTheme.js,2180,74567a706472574c3a9176e621761559f0160fdb9e9e12523144d12a1a4345e9,7c9cfb0cc24d05139538cf7c7560c2a05be6eeae5e048b0e73e750579e906131,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/fighter/LeaguePanel.js,legacy/web-prototype/src/ui/fighter/LeaguePanel.js,1272,45a737267ead326581fbeda1ab61515e330ea1dabf98afc9c8ab0dd702d2733d,1ff91209df9a8f189daad18e09d7bda5937f685450a583a95a6089ac796dde6d,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/fighter/MarketCardFrame.js,legacy/web-prototype/src/ui/fighter/MarketCardFrame.js,2242,c0b9bf5036998d791bd551c62194e90e645de57a74ed7219aa5e0eec34194f84,43a863127d537032dcc283a3e14567e314cada9dbafc38be68541a9645743da9,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/fighter/OverlayUI.js,legacy/web-prototype/src/ui/fighter/OverlayUI.js,5378,7c7facc0b3757eeefea09b73ea7670dc45c85c66f191b19e5f030d80663ec5a1,81ee7e88030dc1ac3501b189675dee6c100b58fc2c56b6955569bd80af8a3309,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/fighter/RoundTimer.js,legacy/web-prototype/src/ui/fighter/RoundTimer.js,686,d57d38052d2a973be8837af7dcc1ea3dddeae13d80e1a6023b0c6fb86630dd31,8412957ad6e580e70ea1515f8fd3345789641f942e67bd4b602eee27e8554174,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
src/ui/fighter/StatusIconBar.js,legacy/web-prototype/src/ui/fighter/StatusIconBar.js,1514,431e2a9c0b678557c6c1b9c369f135f002666fdbc6983b506389b7807fe0313c,ff47aebd25a5f5f2fe040fad4f252a987cb03d84fe52dc5588ba83f445f5c57e,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
tools/README.md,tools/README.md,196,f9de05435881219eb19dcff7f2ada23adc5a378631be4f05dcb2dc04b3921fac,f9de05435881219eb19dcff7f2ada23adc5a378631be4f05dcb2dc04b3921fac,reference,keep,project governance or historical documentation; target identifies retention
tools/asset_pipeline.py,legacy/web-prototype/tools/asset_pipeline.py,5965,f1d592e873619074ec5a52ccdf98047af038ad65411dde3c1ad2b53ace950607,7d5455b9b4bded5d3422fdc5e3ebddfc3ea3a294ef5c703839d15a6df138a503,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
tools/combat_readability_check.py,legacy/web-prototype/tools/combat_readability_check.py,734,95a43ac2a776eea8c4879a6f520ea75b46d2b234b1c55d7cd3ad899cc862a731,33577dc96eaa30cf4af44b92cf1534e66d4927e23135b5784113b1955c23482e,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
tools/generate_placeholder_sprites.py,legacy/web-prototype/tools/generate_placeholder_sprites.py,8674,eb955d151569da5bd4704d5530f725a8107e5b69bc88f91d37e9dbea4ff5c1f1,36cb2ec8a995a5b505169d112920fcbb74ddbb8fe058aa202f378b9dce563123,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
tools/import_legacy_deck.py,legacy/web-prototype/tools/import_legacy_deck.py,5370,cec2145cb65802a89f2b2a8f651653c3ed68262d2558ebb17fc9f28188b4a412,ca5915480b232da2826863912f0175530a2b1606439d17e937da387f2d0b3f65,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
tools/import_spritesheet.py,legacy/web-prototype/tools/import_spritesheet.py,4994,042aa250bdf409874a63eaa02d225febc39d0f696a04464a1c1e616606575d37,64b026f7c4e937dc524db7608bc5054134b142046bb98e22b38b56c2570868f3,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
tools/serve.py,legacy/web-prototype/tools/serve.py,281,35c6d66d70b1151f358daecca8240a63f5a3caad04dd2ea932b7f4232877b8ed,3b6696160e17409f681f968b4183c890e83cfe523eb5070c66003b59b3e01600,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
tools/validate_arena_assets.py,legacy/web-prototype/tools/validate_arena_assets.py,971,45d504d53d4f66ffeb69db0ab66e9bfe3eb09d73c53645d85a3255a520f73957,accb6e663413c6fe5a026b23305262588ae328897773ba77d5a90f3c73dcdc74,current-js-behavior-prototype,git-mv,preserve byte-for-byte in isolated web root
